Reviewer id,Submission number,Bid
12,438,no
12,71,no
12,360,no
12,440,no
12,101,no
12,60,no
12,157,no
12,45,no
12,137,no
12,263,no
12,73,no
12,4,no
12,163,no
12,371,no
12,89,no
12,152,no
12,277,no
12,78,no
12,358,no
12,334,no
12,141,no
12,380,no
12,426,no
12,325,no
12,202,no
12,153,no
12,313,no
12,441,no
12,429,no
12,15,no
12,250,no
12,183,no
12,156,no
12,56,no
12,201,no
12,308,no
12,208,no
12,270,no
12,140,no
12,135,no
12,244,no
12,286,no
12,393,no
12,105,no
12,193,no
12,289,no
12,367,no
12,160,no
12,405,no
12,414,no
12,309,no
12,70,no
12,324,no
12,36,no
12,120,no
12,23,no
12,74,no
12,242,no
12,43,no
12,147,no
12,431,no
12,61,no
12,259,no
12,297,no
12,237,no
12,196,no
12,390,no
12,169,no
12,306,no
12,27,no
12,230,no
12,347,no
12,106,no
12,412,no
12,388,no
12,394,no
12,212,no
12,359,no
12,398,no
12,321,no
12,21,no
12,145,no
12,253,no
12,48,no
12,122,no
12,378,no
12,350,no
12,356,no
12,410,no
12,226,no
12,384,no
12,280,no
12,323,no
12,199,no
12,344,no
12,188,no
12,421,no
12,345,no
12,379,no
12,407,no
12,415,no
12,133,no
12,322,no
12,123,no
12,337,no
12,252,no
12,87,no
12,247,no
12,223,no
12,433,no
12,301,no
12,240,no
12,430,no
12,68,no
12,190,no
12,409,no
12,262,no
12,165,no
12,142,no
12,197,no
12,376,no
12,346,no
12,340,no
12,210,no
12,198,no
12,132,no
12,138,no
12,164,no
12,275,no
12,204,no
12,214,no
12,328,no
12,435,no
12,397,no
12,57,no
12,18,no
12,416,no
12,187,no
12,25,no
12,268,no
12,362,no
12,93,no
12,273,no
12,403,no
12,264,no
12,125,no
12,389,no
12,3,no
12,400,no
12,351,no
12,290,no
12,149,no
12,136,no
12,34,no
12,278,no
12,1,no
12,370,no
12,314,no
12,241,no
12,291,no
12,194,no
12,276,no
12,158,no
12,274,no
12,239,no
12,150,no
12,11,no
12,62,no
12,90,no
12,310,no
12,76,no
12,343,no
12,154,no
12,373,no
12,338,no
12,88,no
12,382,no
12,86,no
12,58,no
12,342,no
12,126,no
12,364,no
12,330,no
12,144,no
12,10,no
12,238,no
12,311,no
12,269,no
12,404,no
12,257,no
12,413,no
12,436,no
12,118,no
12,245,no
12,151,no
12,104,no
12,16,no
12,315,no
12,99,no
12,282,no
12,365,no
12,55,no
12,221,no
12,368,no
12,348,no
12,304,no
12,161,no
12,31,no
12,329,no
12,96,no
12,85,no
12,434,no
12,146,no
12,432,no
12,369,no
12,332,no
12,49,no
12,33,no
12,392,no
12,129,no
12,372,no
12,176,no
12,266,no
12,174,no
12,139,no
12,285,no
12,80,no
12,296,no
12,134,no
12,249,no
12,302,no
12,130,no
12,439,no
12,112,no
12,155,no
12,168,no
12,374,no
12,292,no
12,427,no
12,411,no
12,261,no
12,203,no
12,333,no
12,35,no
12,69,no
12,383,no
12,428,no
12,387,no
12,72,no
12,116,no
12,298,no
12,107,no
12,255,no
12,124,no
12,271,no
12,381,no
12,184,no
12,26,no
12,39,no
12,40,no
12,20,no
12,109,no
12,114,no
12,95,no
12,172,no
12,419,no
12,67,no
12,317,no
12,236,no
12,65,no
12,234,no
63,293,yes
63,53,yes
63,386,yes
63,92,yes
63,302,yes
63,340,maybe
63,210,maybe
63,126,maybe
63,93,maybe
63,60,maybe
63,218,maybe
63,401,maybe
63,83,no
63,75,no
63,186,no
63,288,no
63,395,no
63,180,no
63,127,no
63,312,no
63,111,no
63,300,no
63,423,no
63,243,no
63,272,no
63,0,no
63,59,no
63,402,no
63,159,no
63,19,no
63,219,no
63,235,no
63,299,no
63,46,no
63,396,no
63,64,no
63,38,no
63,32,no
63,331,no
63,363,no
63,248,no
63,37,no
63,207,no
63,232,no
63,177,no
63,100,no
63,17,no
63,234,no
63,171,no
63,97,no
63,182,no
63,217,no
63,295,no
63,29,no
63,284,no
63,84,no
63,408,no
63,8,no
63,5,no
63,2,no
63,148,no
63,24,no
63,254,no
63,305,no
63,227,no
63,283,no
63,258,no
63,425,no
63,205,no
63,316,no
63,102,no
63,65,no
63,349,no
63,44,no
63,121,no
63,178,no
63,354,no
63,265,no
63,357,no
63,215,no
63,418,no
63,375,no
63,211,no
63,437,no
63,173,no
63,229,no
63,63,no
63,7,no
63,385,no
63,355,no
63,166,no
63,9,no
63,307,no
63,260,no
63,200,no
63,341,no
63,115,no
63,131,no
63,233,no
63,179,no
63,294,no
63,22,no
63,318,no
63,110,no
63,319,no
63,220,no
63,206,no
63,192,no
63,420,no
63,189,no
63,320,no
63,399,no
63,246,no
63,42,no
63,225,no
63,195,no
63,66,no
63,339,no
63,6,no
63,170,no
63,209,no
63,391,no
63,81,no
63,335,no
63,82,no
63,251,no
63,352,no
63,213,no
63,303,no
63,377,no
63,143,no
63,47,no
63,424,no
63,327,no
63,91,no
63,185,no
63,162,no
63,287,no
63,181,no
63,167,no
63,279,no
63,50,no
63,79,no
63,361,no
63,216,no
63,117,no
63,119,no
63,281,no
63,51,no
63,417,no
63,256,no
63,103,no
63,222,no
63,336,no
63,14,no
63,366,no
63,13,no
63,94,no
63,54,no
63,28,no
63,228,no
63,438,no
63,71,no
63,360,no
63,440,no
63,101,no
63,157,no
63,45,no
63,137,no
63,263,no
63,73,no
63,4,no
63,163,no
63,371,no
63,89,no
63,152,no
63,277,no
63,78,no
63,358,no
63,334,no
63,41,no
63,224,no
63,141,no
63,380,no
63,426,no
63,172,no
63,325,no
63,202,no
63,236,no
63,153,no
63,326,no
63,313,no
63,441,no
63,429,no
63,15,no
63,250,no
63,183,no
63,156,no
63,56,no
63,201,no
63,308,no
63,208,no
63,270,no
63,140,no
63,135,no
63,244,no
63,286,no
63,393,no
63,105,no
63,193,no
63,289,no
63,367,no
63,160,no
63,12,no
63,414,no
63,309,no
63,405,no
63,70,no
63,324,no
63,36,no
63,120,no
63,406,no
63,23,no
63,74,no
63,242,no
63,43,no
63,147,no
63,431,no
63,317,no
63,297,no
63,237,no
63,196,no
63,390,no
63,169,no
63,306,no
63,27,no
63,230,no
63,347,no
63,106,no
63,98,no
63,422,no
63,388,no
63,412,no
63,394,no
63,212,no
63,359,no
63,398,no
63,321,no
63,21,no
63,145,no
63,253,no
63,48,no
63,122,no
63,378,no
63,350,no
63,356,no
63,410,no
63,226,no
63,384,no
63,280,no
63,323,no
63,199,no
63,344,no
63,188,no
63,421,no
63,345,no
63,379,no
63,407,no
63,415,no
63,133,no
63,322,no
63,123,no
63,337,no
63,252,no
63,87,no
63,247,no
63,223,no
63,433,no
63,301,no
63,240,no
63,430,no
63,68,no
63,190,no
63,409,no
63,262,no
63,165,no
63,142,no
63,197,no
63,376,no
63,346,no
63,198,no
63,132,no
63,138,no
63,164,no
63,275,no
63,204,no
63,214,no
63,328,no
63,419,no
63,435,no
63,30,no
63,397,no
63,57,no
63,18,no
63,416,no
63,187,no
63,25,no
63,268,no
63,362,no
63,273,no
63,403,no
63,264,no
63,125,no
63,389,no
63,191,no
63,3,no
63,400,no
63,52,no
63,351,no
63,290,no
63,149,no
63,136,no
63,34,no
63,278,no
63,1,no
63,370,no
63,314,no
63,241,no
63,291,no
63,194,no
63,276,no
63,108,no
63,158,no
63,274,no
63,239,no
63,150,no
63,11,no
63,62,no
63,90,no
63,310,no
63,76,no
63,343,no
63,154,no
63,373,no
63,88,no
63,67,no
63,86,no
63,58,no
63,342,no
63,364,no
63,330,no
63,144,no
63,10,no
63,128,no
63,238,no
63,311,no
63,269,no
63,404,no
63,257,no
63,413,no
63,436,no
63,118,no
63,175,no
63,245,no
63,113,no
63,151,no
63,104,no
63,16,no
63,315,no
63,99,no
63,282,no
63,365,no
63,55,no
63,221,no
63,368,no
63,348,no
63,304,no
63,161,no
63,31,no
63,329,no
63,96,no
63,85,no
63,434,no
63,146,no
63,432,no
63,369,no
63,332,no
63,49,no
63,33,no
63,392,no
63,129,no
63,372,no
63,176,no
63,266,no
63,231,no
63,174,no
63,139,no
63,285,no
63,80,no
63,296,no
63,134,no
63,249,no
63,130,no
63,439,no
63,112,no
63,155,no
63,168,no
63,374,no
63,292,no
63,427,no
63,411,no
63,261,no
63,203,no
63,333,no
63,35,no
63,69,no
63,383,no
63,428,no
63,387,no
63,72,no
63,116,no
63,298,no
63,107,no
63,255,no
63,124,no
63,271,no
63,381,no
63,184,no
63,267,no
63,26,no
63,39,no
63,40,no
63,20,no
63,109,no
63,114,no
63,95,no
63,77,no
63,338,no
63,382,no
63,61,no
63,259,no
63,353,no
85,301,maybe
85,324,maybe
85,111,maybe
85,310,maybe
85,218,maybe
85,374,maybe
85,343,maybe
85,83,no
85,75,no
85,186,no
85,288,no
85,395,no
85,180,no
85,127,no
85,312,no
85,386,no
85,423,no
85,243,no
85,272,no
85,0,no
85,402,no
85,401,no
85,159,no
85,19,no
85,219,no
85,235,no
85,299,no
85,46,no
85,396,no
85,38,no
85,32,no
85,293,no
85,331,no
85,363,no
85,248,no
85,37,no
85,207,no
85,53,no
85,232,no
85,177,no
85,100,no
85,17,no
85,234,no
85,171,no
85,97,no
85,217,no
85,295,no
85,29,no
85,284,no
85,84,no
85,408,no
85,8,no
85,5,no
85,2,no
85,148,no
85,24,no
85,254,no
85,305,no
85,227,no
85,258,no
85,425,no
85,205,no
85,316,no
85,102,no
85,65,no
85,349,no
85,44,no
85,121,no
85,178,no
85,354,no
85,265,no
85,92,no
85,357,no
85,418,no
85,375,no
85,211,no
85,437,no
85,173,no
85,229,no
85,63,no
85,7,no
85,385,no
85,355,no
85,166,no
85,353,no
85,9,no
85,307,no
85,260,no
85,341,no
85,115,no
85,131,no
85,233,no
85,179,no
85,294,no
85,22,no
85,318,no
85,110,no
85,319,no
85,220,no
85,192,no
85,420,no
85,189,no
85,320,no
85,399,no
85,246,no
85,225,no
85,195,no
85,66,no
85,339,no
85,6,no
85,209,no
85,391,no
85,81,no
85,335,no
85,82,no
85,251,no
85,352,no
85,213,no
85,303,no
85,377,no
85,143,no
85,47,no
85,424,no
85,327,no
85,91,no
85,162,no
85,287,no
85,181,no
85,167,no
85,279,no
85,50,no
85,79,no
85,361,no
85,117,no
85,119,no
85,51,no
85,417,no
85,256,no
85,103,no
85,222,no
85,336,no
85,14,no
85,366,no
85,13,no
85,94,no
85,54,no
85,77,no
85,28,no
85,228,no
85,438,no
85,71,no
85,360,no
85,440,no
85,101,no
85,60,no
85,157,no
85,45,no
85,137,no
85,263,no
85,73,no
85,4,no
85,163,no
85,371,no
85,89,no
85,152,no
85,277,no
85,78,no
85,358,no
85,334,no
85,41,no
85,224,no
85,141,no
85,380,no
85,426,no
85,172,no
85,325,no
85,202,no
85,236,no
85,153,no
85,326,no
85,313,no
85,441,no
85,429,no
85,250,no
85,183,no
85,156,no
85,56,no
85,201,no
85,308,no
85,208,no
85,270,no
85,140,no
85,135,no
85,244,no
85,286,no
85,393,no
85,193,no
85,289,no
85,367,no
85,160,no
85,12,no
85,414,no
85,309,no
85,405,no
85,70,no
85,36,no
85,120,no
85,406,no
85,23,no
85,74,no
85,242,no
85,43,no
85,147,no
85,431,no
85,317,no
85,61,no
85,259,no
85,297,no
85,237,no
85,196,no
85,169,no
85,306,no
85,27,no
85,230,no
85,347,no
85,106,no
85,98,no
85,422,no
85,388,no
85,412,no
85,394,no
85,212,no
85,398,no
85,321,no
85,21,no
85,145,no
85,253,no
85,48,no
85,378,no
85,350,no
85,356,no
85,410,no
85,226,no
85,384,no
85,280,no
85,323,no
85,199,no
85,344,no
85,188,no
85,421,no
85,345,no
85,379,no
85,407,no
85,322,no
85,123,no
85,337,no
85,252,no
85,247,no
85,223,no
85,433,no
85,240,no
85,430,no
85,190,no
85,409,no
85,165,no
85,142,no
85,197,no
85,376,no
85,346,no
85,340,no
85,210,no
85,198,no
85,132,no
85,138,no
85,164,no
85,275,no
85,204,no
85,214,no
85,328,no
85,419,no
85,30,no
85,397,no
85,57,no
85,18,no
85,416,no
85,187,no
85,25,no
85,268,no
85,362,no
85,93,no
85,273,no
85,403,no
85,264,no
85,125,no
85,389,no
85,191,no
85,3,no
85,400,no
85,52,no
85,290,no
85,149,no
85,136,no
85,278,no
85,370,no
85,1,no
85,314,no
85,241,no
85,291,no
85,194,no
85,276,no
85,108,no
85,158,no
85,274,no
85,239,no
85,150,no
85,11,no
85,62,no
85,90,no
85,76,no
85,154,no
85,373,no
85,338,no
85,88,no
85,382,no
85,67,no
85,86,no
85,58,no
85,342,no
85,126,no
85,364,no
85,330,no
85,144,no
85,10,no
85,128,no
85,238,no
85,311,no
85,269,no
85,404,no
85,257,no
85,413,no
85,436,no
85,118,no
85,175,no
85,245,no
85,113,no
85,151,no
85,104,no
85,16,no
85,315,no
85,99,no
85,282,no
85,365,no
85,55,no
85,221,no
85,368,no
85,348,no
85,304,no
85,161,no
85,31,no
85,329,no
85,96,no
85,85,no
85,434,no
85,146,no
85,432,no
85,369,no
85,332,no
85,49,no
85,33,no
85,392,no
85,129,no
85,372,no
85,176,no
85,266,no
85,231,no
85,174,no
85,139,no
85,285,no
85,80,no
85,296,no
85,134,no
85,249,no
85,302,no
85,130,no
85,439,no
85,112,no
85,155,no
85,95,no
85,168,no
85,292,no
85,427,no
85,411,no
85,261,no
85,203,no
85,333,no
85,35,no
85,69,no
85,383,no
85,428,no
85,72,no
85,116,no
85,298,no
85,107,no
85,255,no
85,124,no
85,271,no
85,381,no
85,184,no
85,267,no
85,26,no
85,39,no
85,40,no
85,20,no
85,114,no
85,387,no
85,283,no
85,185,no
85,300,no
85,359,no
85,390,no
85,15,no
85,170,no
85,59,no
85,215,no
85,122,no
85,435,no
85,216,no
85,281,no
85,64,no
85,200,no
85,105,no
85,415,no
85,351,no
85,133,no
85,34,no
85,87,no
85,206,no
85,182,no
85,42,no
85,68,no
85,262,no
85,109,no
13,222,maybe
13,282,maybe
13,361,maybe
13,314,maybe
13,297,maybe
13,83,no
13,75,no
13,186,no
13,288,no
13,395,no
13,180,no
13,127,no
13,312,no
13,111,no
13,300,no
13,386,no
13,423,no
13,243,no
13,272,no
13,0,no
13,59,no
13,402,no
13,401,no
13,159,no
13,19,no
13,219,no
13,235,no
13,299,no
13,46,no
13,396,no
13,64,no
13,38,no
13,32,no
13,293,no
13,331,no
13,363,no
13,248,no
13,37,no
13,207,no
13,53,no
13,177,no
13,100,no
13,17,no
13,234,no
13,171,no
13,97,no
13,182,no
13,217,no
13,295,no
13,29,no
13,284,no
13,84,no
13,408,no
13,8,no
13,5,no
13,2,no
13,148,no
13,24,no
13,254,no
13,305,no
13,227,no
13,283,no
13,258,no
13,425,no
13,205,no
13,316,no
13,102,no
13,65,no
13,349,no
13,44,no
13,121,no
13,178,no
13,354,no
13,265,no
13,92,no
13,357,no
13,215,no
13,418,no
13,375,no
13,211,no
13,437,no
13,173,no
13,229,no
13,63,no
13,7,no
13,385,no
13,355,no
13,166,no
13,353,no
13,9,no
13,260,no
13,200,no
13,341,no
13,115,no
13,233,no
13,179,no
13,294,no
13,22,no
13,318,no
13,110,no
13,319,no
13,220,no
13,218,no
13,192,no
13,420,no
13,189,no
13,206,no
13,399,no
13,246,no
13,320,no
13,42,no
13,225,no
13,195,no
13,66,no
13,339,no
13,6,no
13,170,no
13,209,no
13,391,no
13,81,no
13,335,no
13,82,no
13,251,no
13,352,no
13,213,no
13,303,no
13,377,no
13,143,no
13,47,no
13,424,no
13,327,no
13,91,no
13,185,no
13,287,no
13,181,no
13,167,no
13,279,no
13,50,no
13,79,no
13,216,no
13,117,no
13,119,no
13,281,no
13,417,no
13,256,no
13,103,no
13,336,no
13,14,no
13,366,no
13,13,no
13,94,no
13,54,no
13,77,no
13,28,no
13,228,no
13,71,no
13,360,no
13,440,no
13,101,no
13,60,no
13,45,no
13,137,no
13,263,no
13,73,no
13,4,no
13,163,no
13,371,no
13,89,no
13,152,no
13,277,no
13,78,no
13,358,no
13,334,no
13,41,no
13,224,no
13,141,no
13,380,no
13,426,no
13,172,no
13,202,no
13,236,no
13,153,no
13,313,no
13,441,no
13,429,no
13,15,no
13,250,no
13,183,no
13,156,no
13,201,no
13,308,no
13,208,no
13,270,no
13,140,no
13,135,no
13,244,no
13,286,no
13,393,no
13,105,no
13,193,no
13,289,no
13,367,no
13,160,no
13,12,no
13,414,no
13,309,no
13,405,no
13,70,no
13,324,no
13,36,no
13,120,no
13,406,no
13,23,no
13,74,no
13,242,no
13,43,no
13,147,no
13,431,no
13,317,no
13,61,no
13,259,no
13,237,no
13,196,no
13,390,no
13,169,no
13,306,no
13,27,no
13,230,no
13,347,no
13,412,no
13,98,no
13,422,no
13,388,no
13,394,no
13,212,no
13,359,no
13,398,no
13,321,no
13,21,no
13,145,no
13,253,no
13,48,no
13,122,no
13,378,no
13,350,no
13,356,no
13,410,no
13,226,no
13,384,no
13,280,no
13,199,no
13,344,no
13,188,no
13,421,no
13,345,no
13,379,no
13,407,no
13,415,no
13,133,no
13,322,no
13,123,no
13,337,no
13,252,no
13,87,no
13,247,no
13,223,no
13,433,no
13,301,no
13,430,no
13,68,no
13,190,no
13,409,no
13,262,no
13,142,no
13,197,no
13,376,no
13,346,no
13,340,no
13,210,no
13,198,no
13,132,no
13,164,no
13,275,no
13,204,no
13,214,no
13,328,no
13,419,no
13,435,no
13,30,no
13,397,no
13,57,no
13,18,no
13,416,no
13,187,no
13,25,no
13,268,no
13,362,no
13,93,no
13,403,no
13,264,no
13,125,no
13,389,no
13,3,no
13,52,no
13,351,no
13,290,no
13,149,no
13,136,no
13,34,no
13,278,no
13,1,no
13,370,no
13,241,no
13,291,no
13,194,no
13,276,no
13,108,no
13,158,no
13,274,no
13,239,no
13,150,no
13,11,no
13,62,no
13,90,no
13,310,no
13,76,no
13,343,no
13,154,no
13,373,no
13,338,no
13,88,no
13,382,no
13,86,no
13,58,no
13,342,no
13,126,no
13,364,no
13,330,no
13,144,no
13,10,no
13,128,no
13,238,no
13,311,no
13,404,no
13,257,no
13,413,no
13,436,no
13,118,no
13,175,no
13,245,no
13,113,no
13,151,no
13,104,no
13,16,no
13,315,no
13,99,no
13,365,no
13,55,no
13,221,no
13,368,no
13,348,no
13,304,no
13,31,no
13,329,no
13,96,no
13,85,no
13,434,no
13,146,no
13,432,no
13,369,no
13,332,no
13,49,no
13,33,no
13,392,no
13,129,no
13,372,no
13,176,no
13,231,no
13,174,no
13,139,no
13,285,no
13,80,no
13,296,no
13,134,no
13,249,no
13,302,no
13,130,no
13,439,no
13,112,no
13,155,no
13,95,no
13,168,no
13,374,no
13,292,no
13,427,no
13,411,no
13,203,no
13,333,no
13,35,no
13,69,no
13,383,no
13,428,no
13,72,no
13,116,no
13,298,no
13,107,no
13,124,no
13,271,no
13,381,no
13,267,no
13,26,no
13,39,no
13,40,no
13,20,no
13,109,no
13,114,no
13,387,no
13,106,no
13,67,no
13,266,no
13,325,no
13,138,no
13,326,no
13,162,no
13,269,no
13,56,no
13,51,no
13,323,no
13,273,no
13,307,no
13,131,no
13,261,no
13,438,no
13,400,no
13,191,no
13,232,no
13,157,no
13,161,no
13,255,no
13,240,no
13,184,no
13,165,no
16,310,yes
16,374,yes
16,182,yes
16,109,maybe
16,283,maybe
16,435,maybe
16,133,maybe
16,68,maybe
16,34,maybe
16,300,maybe
16,64,maybe
16,15,maybe
16,200,maybe
16,83,no
16,75,no
16,186,no
16,288,no
16,395,no
16,180,no
16,127,no
16,312,no
16,386,no
16,423,no
16,243,no
16,272,no
16,0,no
16,402,no
16,401,no
16,159,no
16,19,no
16,219,no
16,235,no
16,299,no
16,46,no
16,396,no
16,38,no
16,32,no
16,293,no
16,331,no
16,363,no
16,248,no
16,37,no
16,207,no
16,53,no
16,232,no
16,177,no
16,100,no
16,17,no
16,234,no
16,171,no
16,97,no
16,217,no
16,295,no
16,29,no
16,284,no
16,84,no
16,408,no
16,8,no
16,5,no
16,2,no
16,148,no
16,24,no
16,254,no
16,305,no
16,227,no
16,258,no
16,425,no
16,205,no
16,316,no
16,102,no
16,65,no
16,349,no
16,44,no
16,121,no
16,178,no
16,354,no
16,265,no
16,92,no
16,357,no
16,418,no
16,375,no
16,211,no
16,437,no
16,173,no
16,229,no
16,63,no
16,7,no
16,385,no
16,355,no
16,166,no
16,353,no
16,9,no
16,307,no
16,260,no
16,341,no
16,115,no
16,131,no
16,233,no
16,179,no
16,294,no
16,22,no
16,318,no
16,110,no
16,319,no
16,220,no
16,218,no
16,192,no
16,420,no
16,189,no
16,320,no
16,399,no
16,246,no
16,42,no
16,225,no
16,195,no
16,66,no
16,339,no
16,6,no
16,209,no
16,391,no
16,81,no
16,335,no
16,82,no
16,251,no
16,352,no
16,213,no
16,303,no
16,377,no
16,143,no
16,47,no
16,424,no
16,327,no
16,91,no
16,162,no
16,287,no
16,181,no
16,167,no
16,279,no
16,50,no
16,79,no
16,361,no
16,117,no
16,119,no
16,281,no
16,51,no
16,417,no
16,256,no
16,103,no
16,222,no
16,336,no
16,14,no
16,366,no
16,13,no
16,94,no
16,54,no
16,77,no
16,28,no
16,228,no
16,438,no
16,71,no
16,360,no
16,440,no
16,101,no
16,60,no
16,157,no
16,45,no
16,137,no
16,263,no
16,73,no
16,4,no
16,163,no
16,371,no
16,89,no
16,152,no
16,277,no
16,78,no
16,358,no
16,334,no
16,41,no
16,224,no
16,141,no
16,380,no
16,426,no
16,172,no
16,325,no
16,202,no
16,236,no
16,153,no
16,326,no
16,313,no
16,441,no
16,429,no
16,250,no
16,183,no
16,156,no
16,56,no
16,201,no
16,308,no
16,208,no
16,270,no
16,140,no
16,135,no
16,244,no
16,286,no
16,393,no
16,105,no
16,193,no
16,289,no
16,367,no
16,160,no
16,12,no
16,414,no
16,309,no
16,405,no
16,70,no
16,324,no
16,36,no
16,120,no
16,406,no
16,23,no
16,74,no
16,242,no
16,43,no
16,147,no
16,431,no
16,317,no
16,61,no
16,259,no
16,297,no
16,237,no
16,196,no
16,390,no
16,169,no
16,306,no
16,27,no
16,230,no
16,347,no
16,106,no
16,98,no
16,422,no
16,388,no
16,412,no
16,394,no
16,212,no
16,359,no
16,398,no
16,321,no
16,21,no
16,145,no
16,253,no
16,48,no
16,122,no
16,378,no
16,350,no
16,356,no
16,410,no
16,226,no
16,384,no
16,280,no
16,323,no
16,199,no
16,344,no
16,188,no
16,421,no
16,345,no
16,379,no
16,407,no
16,415,no
16,322,no
16,123,no
16,337,no
16,252,no
16,87,no
16,247,no
16,223,no
16,433,no
16,240,no
16,430,no
16,190,no
16,409,no
16,165,no
16,142,no
16,197,no
16,376,no
16,346,no
16,340,no
16,210,no
16,198,no
16,132,no
16,138,no
16,164,no
16,275,no
16,204,no
16,214,no
16,328,no
16,419,no
16,30,no
16,397,no
16,57,no
16,18,no
16,416,no
16,187,no
16,25,no
16,268,no
16,362,no
16,93,no
16,273,no
16,403,no
16,264,no
16,125,no
16,389,no
16,191,no
16,3,no
16,400,no
16,52,no
16,290,no
16,149,no
16,136,no
16,278,no
16,370,no
16,1,no
16,314,no
16,241,no
16,291,no
16,194,no
16,276,no
16,108,no
16,158,no
16,274,no
16,239,no
16,150,no
16,11,no
16,62,no
16,90,no
16,76,no
16,154,no
16,373,no
16,338,no
16,88,no
16,382,no
16,67,no
16,86,no
16,58,no
16,342,no
16,126,no
16,364,no
16,330,no
16,144,no
16,10,no
16,128,no
16,238,no
16,311,no
16,269,no
16,404,no
16,257,no
16,413,no
16,436,no
16,118,no
16,175,no
16,245,no
16,113,no
16,151,no
16,104,no
16,16,no
16,315,no
16,99,no
16,282,no
16,365,no
16,55,no
16,221,no
16,368,no
16,348,no
16,304,no
16,161,no
16,31,no
16,329,no
16,96,no
16,85,no
16,434,no
16,146,no
16,432,no
16,369,no
16,332,no
16,49,no
16,33,no
16,392,no
16,129,no
16,372,no
16,176,no
16,266,no
16,231,no
16,174,no
16,139,no
16,285,no
16,80,no
16,296,no
16,134,no
16,249,no
16,302,no
16,130,no
16,439,no
16,112,no
16,155,no
16,168,no
16,292,no
16,427,no
16,411,no
16,261,no
16,203,no
16,333,no
16,35,no
16,69,no
16,383,no
16,428,no
16,387,no
16,72,no
16,116,no
16,298,no
16,107,no
16,255,no
16,124,no
16,271,no
16,381,no
16,184,no
16,267,no
16,26,no
16,39,no
16,40,no
16,20,no
16,114,no
16,95,no
16,215,no
16,301,no
16,351,no
16,216,no
16,206,no
16,185,no
16,111,no
16,262,no
16,170,no
16,59,no
16,343,no
66,174,yes
66,328,yes
66,87,yes
66,330,yes
66,293,maybe
66,214,maybe
66,152,maybe
66,302,maybe
66,347,maybe
66,269,maybe
66,126,maybe
66,9,maybe
66,354,maybe
66,107,maybe
66,83,no
66,75,no
66,186,no
66,288,no
66,395,no
66,180,no
66,127,no
66,312,no
66,111,no
66,300,no
66,386,no
66,423,no
66,272,no
66,0,no
66,59,no
66,402,no
66,159,no
66,19,no
66,219,no
66,235,no
66,299,no
66,46,no
66,396,no
66,64,no
66,38,no
66,32,no
66,363,no
66,248,no
66,37,no
66,207,no
66,53,no
66,232,no
66,177,no
66,100,no
66,17,no
66,234,no
66,97,no
66,182,no
66,217,no
66,295,no
66,29,no
66,284,no
66,84,no
66,408,no
66,8,no
66,2,no
66,148,no
66,24,no
66,254,no
66,283,no
66,258,no
66,425,no
66,205,no
66,316,no
66,102,no
66,65,no
66,349,no
66,44,no
66,121,no
66,178,no
66,92,no
66,357,no
66,215,no
66,418,no
66,375,no
66,211,no
66,437,no
66,173,no
66,229,no
66,63,no
66,7,no
66,385,no
66,166,no
66,307,no
66,260,no
66,200,no
66,341,no
66,115,no
66,131,no
66,233,no
66,179,no
66,294,no
