Reviewer id,Submission number,Bid
177,247,no
177,377,no
177,382,no
177,447,no
177,424,no
177,332,no
177,97,no
177,440,no
177,566,no
177,254,no
177,115,no
177,122,no
177,162,no
177,130,no
177,293,no
177,94,no
177,330,no
177,600,no
177,282,no
177,308,no
177,386,no
177,183,no
177,266,no
177,399,no
177,464,no
177,4,no
177,96,no
177,571,no
177,579,no
177,371,no
177,347,no
177,348,no
177,506,no
177,36,no
177,396,no
177,80,no
177,544,no
177,166,no
177,257,no
177,531,no
177,243,no
177,370,no
177,466,no
177,188,no
177,557,no
177,178,no
177,478,no
177,510,no
177,465,no
177,52,no
177,246,no
177,193,no
177,195,no
177,418,no
177,264,no
177,528,no
177,253,no
177,453,no
177,47,no
177,95,no
177,409,no
177,2,no
177,587,no
177,54,no
177,354,no
177,155,no
177,584,no
177,588,no
177,48,no
177,152,no
177,11,no
177,181,no
177,12,no
177,486,no
177,141,no
177,185,no
177,542,no
177,111,no
177,507,no
177,100,no
177,398,no
177,539,no
177,481,no
177,221,no
177,170,no
177,62,no
177,20,no
177,515,no
177,51,no
177,227,no
177,368,no
177,317,no
177,197,no
177,24,no
177,480,no
177,117,no
177,378,no
177,462,no
177,258,no
177,527,no
177,3,no
177,190,no
177,279,no
177,78,no
177,143,no
177,585,no
177,318,no
177,338,no
177,161,no
177,309,no
177,270,no
177,416,no
177,171,no
177,327,no
177,65,no
177,280,no
177,523,no
177,586,no
177,313,no
177,381,no
177,218,no
177,18,no
177,388,no
177,213,no
177,235,no
177,351,no
177,482,no
177,277,no
177,172,no
177,458,no
177,468,no
177,610,no
177,145,no
177,359,no
177,42,no
177,343,no
177,350,no
177,521,no
177,394,no
177,208,no
177,272,no
177,477,no
177,420,no
177,469,no
177,502,no
177,390,no
177,361,no
177,71,no
177,56,no
177,28,no
177,413,no
177,339,no
177,353,no
177,231,no
177,563,no
177,487,no
177,328,no
177,476,no
177,470,no
177,422,no
177,311,no
177,205,no
177,259,no
177,13,no
177,553,no
177,449,no
177,590,no
177,570,no
177,298,no
177,526,no
177,135,no
177,75,no
177,68,no
177,256,no
177,578,no
177,425,no
177,589,no
177,591,no
177,479,no
177,321,no
177,179,no
177,124,no
177,148,no
177,98,no
177,7,no
177,548,no
177,72,no
177,173,no
177,491,no
177,234,no
177,241,no
177,222,no
177,450,no
177,556,no
177,580,no
177,376,no
177,546,no
177,429,no
177,564,no
177,558,no
177,331,no
177,104,no
177,310,no
177,35,no
177,499,no
177,232,no
177,551,no
177,612,no
177,302,no
177,9,no
177,303,no
177,17,no
177,545,no
177,19,no
177,291,no
177,273,no
177,534,no
177,500,no
177,596,no
177,133,no
177,333,no
177,113,no
177,520,no
177,576,no
177,442,no
177,362,no
177,91,no
177,560,no
177,295,no
177,490,no
177,573,no
177,364,no
177,118,no
177,154,no
177,58,no
177,387,no
177,355,no
177,88,no
177,249,no
177,167,no
177,151,no
177,93,no
177,34,no
177,412,no
177,159,no
177,289,no
177,233,no
177,461,no
177,446,no
177,239,no
177,484,no
177,242,no
177,45,no
177,329,no
177,271,no
177,107,no
177,373,no
177,574,no
177,493,no
177,352,no
177,250,no
177,597,no
177,405,no
177,158,no
177,219,no
177,315,no
116,199,yes
116,254,yes
116,50,yes
116,192,yes
116,418,yes
116,43,yes
116,287,yes
116,530,yes
116,111,yes
116,457,yes
116,44,yes
116,113,maybe
116,580,maybe
116,567,maybe
116,220,maybe
116,280,maybe
116,284,maybe
116,568,maybe
116,3,maybe
116,202,maybe
116,421,maybe
116,244,maybe
116,52,maybe
116,495,maybe
116,186,maybe
116,261,maybe
116,402,maybe
116,491,maybe
116,348,maybe
116,534,maybe
116,599,maybe
116,164,maybe
116,127,no
116,214,no
116,10,no
116,401,no
116,31,no
116,58,no
116,341,no
116,583,no
116,8,no
116,175,no
116,177,no
116,167,no
116,497,no
116,288,no
116,21,no
116,89,no
116,22,no
116,414,no
116,518,no
116,30,no
116,99,no
116,415,no
116,237,no
116,358,no
116,57,no
116,250,no
116,217,no
116,444,no
116,582,no
116,158,no
116,248,no
116,454,no
116,245,no
116,560,no
116,363,no
116,602,no
116,236,no
116,129,no
116,147,no
116,32,no
116,102,no
116,134,no
116,144,no
116,138,no
116,572,no
116,471,no
116,168,no
116,517,no
116,395,no
116,187,no
116,274,no
116,112,no
116,365,no
116,233,no
116,594,no
116,603,no
116,132,no
116,230,no
116,569,no
116,14,no
116,23,no
116,149,no
116,430,no
116,385,no
116,432,no
116,82,no
116,598,no
116,286,no
116,228,no
116,508,no
116,216,no
116,37,no
116,411,no
116,474,no
116,191,no
116,61,no
116,485,no
116,196,no
116,276,no
116,38,no
116,325,no
116,427,no
116,609,no
116,445,no
116,441,no
116,101,no
116,5,no
116,165,no
116,207,no
116,550,no
116,574,no
116,251,no
116,0,no
116,74,no
116,301,no
116,483,no
116,522,no
116,384,no
116,346,no
116,492,no
116,601,no
116,90,no
116,64,no
116,532,no
116,41,no
116,184,no
116,349,no
116,85,no
116,337,no
116,467,no
116,372,no
116,114,no
116,463,no
116,77,no
116,375,no
116,174,no
116,561,no
116,312,no
116,352,no
116,260,no
116,219,no
116,505,no
116,131,no
116,451,no
116,576,no
116,334,no
116,473,no
116,169,no
116,105,no
116,488,no
116,537,no
116,374,no
116,438,no
116,153,no
116,182,no
116,455,no
116,364,no
116,606,no
116,322,no
116,136,no
116,504,no
116,356,no
116,431,no
116,549,no
116,34,no
116,160,no
116,389,no
116,592,no
116,223,no
116,605,no
116,66,no
116,392,no
116,16,no
116,391,no
116,109,no
116,316,no
116,336,no
116,176,no
116,340,no
116,240,no
116,562,no
116,369,no
116,116,no
116,533,no
116,305,no
116,262,no
116,472,no
116,180,no
116,459,no
116,383,no
116,203,no
116,543,no
116,314,no
116,294,no
116,108,no
116,86,no
116,73,no
116,81,no
116,292,no
116,503,no
116,6,no
116,456,no
116,452,no
116,417,no
116,290,no
116,320,no
116,278,no
116,439,no
116,484,no
116,271,no
116,535,no
116,215,no
116,581,no
116,59,no
116,397,no
116,106,no
116,489,no
116,252,no
116,156,no
116,611,no
116,150,no
116,268,no
116,315,no
116,323,no
116,204,no
116,26,no
116,326,no
116,565,no
116,137,no
116,604,no
116,345,no
116,608,no
116,404,no
116,555,no
116,296,no
116,198,no
116,529,no
116,360,no
116,304,no
116,410,no
116,512,no
116,110,no
116,393,no
116,211,no
116,406,no
116,408,no
116,516,no
116,283,no
116,494,no
116,53,no
116,242,no
116,107,no
116,126,no
116,63,no
116,269,no
116,319,no
116,335,no
116,299,no
116,344,no
116,200,no
116,255,no
116,76,no
116,226,no
116,513,no
116,403,no
116,194,no
116,224,no
116,460,no
116,595,no
116,496,no
116,437,no
116,209,no
116,139,no
116,281,no
116,103,no
116,490,no
116,79,no
116,552,no
116,88,no
116,541,no
116,92,no
116,201,no
116,577,no
116,540,no
116,498,no
116,380,no
116,55,no
116,40,no
116,15,no
116,493,no
116,559,no
116,300,no
116,123,no
116,443,no
116,547,no
116,146,no
116,70,no
116,306,no
116,593,no
116,46,no
116,407,no
116,524,no
116,229,no
116,442,no
116,525,no
116,263,no
116,433,no
116,554,no
116,607,no
116,120,no
116,25,no
116,265,no
116,212,no
116,159,no
116,84,no
116,412,no
116,128,no
116,461,no
116,119,no
116,511,no
116,60,no
116,69,no
116,163,no
116,125,no
116,366,no
116,206,no
116,225,no
116,597,no
116,39,no
116,83,no
116,121,no
116,428,no
116,435,no
116,419,no
116,27,no
116,157,no
116,87,no
116,154,no
116,355,no
116,387,no
116,514,no
116,448,no
116,357,no
116,140,no
116,189,no
116,275,no
116,501,no
116,475,no
116,307,no
116,49,no
116,45,no
116,297,no
116,400,no
116,267,no
116,434,no
116,436,no
116,509,no
116,247,no
116,377,no
116,382,no
116,447,no
116,424,no
116,332,no
116,97,no
116,440,no
116,566,no
116,115,no
116,122,no
116,162,no
116,130,no
116,293,no
116,118,no
116,94,no
116,330,no
116,600,no
116,282,no
116,308,no
116,266,no
116,399,no
116,464,no
116,4,no
116,96,no
116,571,no
116,579,no
116,371,no
116,347,no
116,506,no
116,36,no
116,396,no
116,80,no
116,544,no
116,166,no
116,257,no
116,531,no
116,243,no
116,520,no
116,370,no
116,466,no
116,188,no
116,362,no
116,178,no
116,478,no
116,510,no
116,465,no
116,246,no
116,193,no
116,195,no
116,142,no
116,93,no
116,264,no
116,528,no
116,253,no
116,453,no
116,47,no
116,95,no
116,239,no
116,446,no
116,409,no
116,2,no
116,587,no
116,54,no
116,354,no
116,155,no
116,584,no
116,588,no
116,48,no
116,152,no
116,423,no
116,181,no
116,12,no
116,486,no
116,141,no
116,185,no
116,91,no
116,542,no
116,507,no
116,100,no
116,398,no
116,539,no
116,481,no
116,221,no
116,170,no
116,62,no
116,20,no
116,515,no
116,51,no
116,227,no
116,368,no
116,197,no
116,24,no
116,480,no
116,117,no
116,378,no
116,462,no
116,258,no
116,527,no
116,329,no
116,190,no
116,279,no
116,78,no
116,143,no
116,585,no
116,318,no
116,338,no
116,161,no
116,309,no
116,270,no
116,416,no
116,171,no
116,327,no
116,65,no
116,523,no
116,586,no
116,313,no
116,381,no
116,218,no
116,18,no
116,388,no
116,213,no
116,235,no
116,351,no
116,482,no
116,277,no
116,458,no
116,468,no
116,145,no
116,359,no
116,42,no
116,343,no
116,350,no
116,521,no
116,394,no
116,208,no
116,272,no
116,477,no
116,420,no
116,469,no
116,502,no
116,390,no
116,361,no
116,71,no
116,56,no
116,28,no
116,413,no
116,339,no
116,353,no
116,231,no
116,563,no
116,295,no
116,487,no
116,328,no
116,476,no
116,470,no
116,422,no
116,249,no
116,311,no
116,205,no
116,259,no
116,13,no
116,553,no
116,449,no
116,590,no
116,570,no
116,298,no
116,526,no
116,135,no
116,75,no
116,256,no
116,578,no
116,425,no
116,589,no
116,405,no
116,591,no
116,373,no
116,479,no
116,321,no
116,179,no
116,124,no
116,148,no
116,98,no
116,7,no
116,548,no
116,72,no
116,173,no
116,234,no
116,241,no
116,450,no
116,556,no
116,376,no
116,546,no
116,429,no
116,151,no
116,564,no
116,558,no
116,289,no
116,331,no
116,104,no
116,310,no
116,35,no
116,499,no
116,232,no
116,551,no
116,612,no
116,302,no
116,9,no
116,303,no
116,17,no
116,545,no
116,19,no
116,291,no
116,273,no
116,500,no
116,596,no
116,133,no
116,333,no
116,557,no
116,426,no
116,538,no
116,67,no
116,367,no
116,210,no
116,575,no
116,573,no
116,222,no
116,172,no
116,1,no
116,610,no
116,324,no
116,386,no
116,183,no
116,317,no
116,519,no
116,379,no
116,285,no
116,29,no
116,536,no
116,33,no
116,68,no
116,11,no
194,118,yes
194,132,yes
194,239,yes
194,91,yes
194,114,yes
194,377,yes
194,352,yes
194,489,yes
194,107,yes
194,386,yes
194,545,yes
194,12,yes
194,503,maybe
194,283,maybe
194,10,maybe
194,547,maybe
194,57,maybe
194,127,no
194,214,no
194,538,no
194,401,no
194,261,no
194,31,no
194,199,no
194,58,no
194,341,no
194,583,no
194,8,no
194,175,no
194,177,no
194,167,no
194,497,no
194,288,no
194,21,no
194,89,no
194,379,no
194,22,no
194,414,no
194,518,no
194,30,no
194,99,no
194,415,no
194,202,no
194,237,no
194,358,no
194,250,no
194,217,no
194,444,no
194,582,no
194,158,no
194,248,no
194,454,no
194,599,no
194,245,no
194,560,no
194,363,no
194,602,no
194,236,no
194,129,no
194,147,no
194,32,no
194,102,no
194,134,no
194,144,no
194,138,no
194,572,no
194,471,no
194,168,no
194,517,no
194,43,no
194,395,no
194,187,no
194,274,no
194,112,no
194,324,no
194,365,no
194,233,no
194,594,no
194,603,no
194,230,no
194,569,no
194,287,no
194,14,no
194,23,no
194,149,no
194,430,no
194,385,no
194,432,no
194,82,no
194,598,no
194,286,no
194,228,no
194,508,no
194,216,no
194,37,no
194,411,no
194,474,no
194,191,no
194,61,no
194,485,no
194,196,no
194,276,no
194,38,no
194,325,no
194,427,no
194,609,no
194,445,no
194,568,no
194,441,no
194,101,no
194,5,no
194,165,no
194,207,no
194,550,no
194,574,no
194,251,no
194,0,no
194,74,no
194,301,no
194,483,no
194,522,no
194,384,no
194,530,no
194,346,no
194,164,no
194,113,no
194,492,no
194,601,no
194,567,no
194,90,no
194,64,no
194,532,no
194,41,no
194,184,no
194,349,no
194,85,no
194,402,no
194,337,no
194,467,no
194,372,no
194,463,no
194,33,no
194,77,no
194,375,no
194,174,no
194,561,no
194,312,no
194,260,no
194,219,no
194,505,no
194,131,no
194,451,no
194,576,no
194,334,no
194,473,no
194,169,no
194,105,no
194,488,no
194,537,no
194,374,no
194,438,no
194,153,no
194,182,no
194,455,no
194,364,no
194,606,no
194,322,no
194,136,no
194,504,no
194,356,no
194,431,no
194,549,no
194,34,no
194,133,no
194,160,no
194,389,no
194,592,no
194,223,no
194,605,no
194,66,no
194,392,no
194,16,no
194,391,no
194,109,no
194,316,no
194,336,no
194,176,no
194,340,no
194,240,no
194,562,no
194,369,no
194,116,no
194,533,no
194,305,no
194,421,no
194,262,no
194,472,no
194,180,no
194,459,no
194,383,no
194,203,no
194,543,no
194,314,no
194,294,no
194,108,no
194,86,no
194,73,no
194,81,no
194,284,no
194,1,no
194,292,no
194,6,no
194,456,no
194,452,no
194,417,no
194,290,no
194,320,no
194,278,no
194,439,no
194,484,no
194,271,no
194,535,no
194,215,no
194,581,no
194,50,no
194,59,no
194,397,no
194,106,no
194,252,no
194,156,no
194,611,no
194,268,no
194,315,no
194,323,no
194,204,no
194,26,no
194,326,no
194,565,no
194,137,no
194,67,no
194,345,no
194,210,no
194,367,no
194,604,no
194,608,no
194,404,no
194,555,no
194,296,no
194,198,no
194,529,no
194,360,no
194,304,no
194,410,no
194,512,no
194,110,no
194,393,no
194,211,no
194,406,no
194,408,no
194,516,no
194,494,no
194,519,no
194,53,no
194,242,no
194,29,no
194,536,no
194,126,no
194,63,no
194,269,no
194,319,no
194,335,no
194,299,no
194,344,no
194,200,no
194,255,no
194,76,no
194,226,no
194,513,no
194,403,no
194,194,no
194,342,no
194,224,no
194,460,no
194,595,no
194,426,no
194,496,no
194,437,no
194,209,no
194,139,no
194,281,no
194,103,no
194,490,no
194,79,no
194,552,no
194,88,no
194,541,no
194,92,no
194,186,no
194,201,no
194,577,no
194,540,no
194,192,no
194,498,no
194,380,no
194,285,no
194,55,no
194,40,no
194,457,no
194,15,no
194,493,no
194,559,no
194,300,no
194,123,no
194,443,no
194,220,no
194,146,no
194,70,no
194,306,no
194,593,no
194,46,no
194,407,no
194,524,no
194,229,no
194,442,no
194,495,no
194,575,no
194,525,no
194,263,no
194,433,no
194,554,no
194,573,no
194,607,no
194,120,no
194,25,no
194,265,no
194,159,no
194,84,no
194,412,no
194,44,no
194,128,no
194,461,no
194,119,no
194,511,no
194,60,no
194,69,no
194,163,no
194,125,no
194,366,no
194,206,no
194,225,no
194,597,no
194,39,no
194,83,no
194,121,no
194,428,no
194,435,no
194,238,no
194,419,no
194,244,no
194,27,no
194,157,no
194,87,no
194,154,no
194,355,no
194,387,no
194,514,no
194,448,no
194,357,no
194,140,no
194,189,no
194,275,no
194,501,no
194,475,no
194,307,no
194,49,no
194,45,no
194,297,no
194,400,no
194,267,no
194,434,no
194,436,no
194,509,no
194,247,no
194,382,no
194,447,no
194,424,no
194,332,no
194,97,no
194,440,no
194,566,no
194,254,no
194,115,no
194,122,no
194,162,no
194,130,no
194,293,no
194,94,no
194,330,no
194,600,no
194,282,no
194,308,no
194,183,no
194,266,no
194,399,no
194,464,no
194,4,no
194,96,no
194,571,no
194,579,no
194,371,no
194,347,no
194,348,no
194,506,no
194,36,no
194,396,no
194,80,no
194,544,no
194,166,no
194,257,no
194,531,no
194,243,no
194,520,no
194,370,no
194,466,no
194,188,no
194,557,no
194,362,no
194,178,no
194,478,no
194,510,no
194,465,no
194,52,no
194,246,no
194,193,no
194,195,no
194,142,no
194,418,no
194,93,no
194,264,no
194,528,no
194,253,no
194,453,no
194,47,no
194,95,no
194,446,no
194,409,no
194,2,no
194,587,no
194,54,no
194,354,no
194,155,no
194,584,no
194,588,no
194,48,no
194,152,no
194,11,no
194,423,no
194,181,no
194,486,no
194,141,no
194,185,no
194,542,no
194,111,no
194,507,no
194,100,no
194,398,no
194,539,no
194,481,no
194,221,no
194,170,no
194,62,no
194,20,no
194,515,no
194,51,no
194,227,no
194,368,no
194,317,no
194,197,no
194,24,no
194,480,no
194,117,no
194,378,no
194,462,no
194,258,no
194,527,no
194,3,no
194,329,no
194,190,no
194,279,no
194,78,no
194,143,no
194,585,no
194,318,no
194,338,no
194,161,no
194,309,no
194,270,no
194,416,no
194,171,no
194,327,no
194,65,no
194,280,no
194,523,no
194,586,no
194,313,no
194,381,no
194,218,no
194,18,no
194,388,no
194,213,no
194,235,no
194,351,no
194,482,no
194,277,no
194,172,no
194,458,no
194,468,no
194,610,no
194,145,no
194,359,no
194,42,no
194,343,no
194,350,no
194,521,no
194,394,no
194,208,no
194,272,no
194,477,no
194,420,no
194,469,no
194,502,no
194,390,no
194,361,no
194,71,no
194,56,no
194,28,no
194,413,no
194,339,no
194,353,no
194,231,no
194,563,no
194,295,no
194,487,no
194,328,no
194,476,no
194,470,no
194,422,no
194,249,no
194,311,no
194,205,no
194,259,no
194,13,no
194,553,no
194,333,no
194,449,no
194,590,no
194,570,no
194,298,no
194,526,no
194,135,no
194,75,no
194,68,no
194,256,no
194,578,no
194,425,no
194,589,no
194,405,no
194,591,no
194,373,no
194,479,no
194,321,no
194,179,no
194,124,no
194,148,no
194,98,no
194,7,no
194,548,no
194,72,no
194,173,no
194,491,no
194,234,no
194,241,no
194,222,no
194,450,no
194,556,no
194,580,no
194,376,no
194,546,no
194,429,no
194,151,no
194,564,no
194,558,no
194,289,no
194,331,no
194,104,no
194,310,no
194,35,no
194,499,no
194,232,no
194,551,no
194,612,no
194,302,no
194,9,no
194,303,no
194,17,no
194,19,no
194,291,no
194,273,no
194,534,no
194,500,no
194,596,no
194,212,no
194,150,no
22,132,yes
22,357,yes
22,581,yes
22,361,yes
22,49,yes
22,352,yes
22,548,yes
22,597,yes
22,401,yes
22,386,yes
22,423,yes
22,12,yes
22,113,maybe
22,567,maybe
22,538,maybe
22,91,maybe
22,487,maybe
22,100,maybe
22,241,maybe
22,573,maybe
22,364,maybe
22,120,maybe
22,58,maybe
22,355,maybe
22,431,maybe
22,600,maybe
22,93,maybe
22,34,maybe
22,282,maybe
22,503,maybe
22,356,maybe
22,249,maybe
22,467,maybe
22,283,maybe
22,378,maybe
22,446,maybe
22,223,maybe
22,484,maybe
22,89,maybe
22,2,maybe
22,96,maybe
22,587,maybe
22,375,maybe
22,377,maybe
22,309,maybe
22,146,maybe
22,217,maybe
22,373,maybe
22,127,no
22,214,no
22,229,no
22,442,no
22,495,no
22,263,no
22,433,no
22,31,no
22,341,no
22,25,no
22,177,no
22,167,no
22,265,no
22,212,no
22,159,no
22,84,no
22,412,no
22,128,no
22,288,no
22,461,no
22,21,no
22,511,no
22,163,no
22,125,no
22,22,no
22,414,no
22,366,no
22,518,no
22,225,no
22,99,no
22,415,no
22,237,no
22,358,no
22,57,no
22,39,no
22,582,no
22,83,no
22,158,no
22,248,no
22,454,no
22,599,no
22,428,no
22,435,no
22,245,no
22,238,no
22,419,no
22,363,no
22,236,no
22,129,no
22,147,no
22,32,no
22,102,no
22,134,no
22,144,no
22,138,no
22,27,no
22,157,no
22,471,no
22,168,no
22,517,no
22,87,no
22,154,no
22,387,no
22,43,no
22,395,no
22,274,no
22,514,no
22,112,no
22,365,no
22,140,no
22,594,no
22,603,no
22,189,no
22,230,no
22,569,no
22,307,no
22,45,no
22,14,no
22,23,no
22,436,no
22,430,no
22,385,no
22,432,no
22,82,no
22,509,no
22,598,no
22,247,no
22,382,no
22,286,no
22,228,no
22,424,no
22,332,no
22,508,no
22,440,no
22,566,no
22,216,no
22,411,no
22,474,no
22,254,no
22,61,no
22,485,no
22,122,no
22,276,no
22,162,no
22,130,no
22,325,no
22,427,no
22,118,no
22,94,no
22,101,no
22,266,no
22,207,no
22,399,no
22,464,no
22,4,no
22,571,no
22,371,no
22,347,no
22,251,no
22,36,no
22,74,no
22,301,no
22,522,no
22,80,no
22,384,no
22,544,no
22,166,no
22,346,no
22,257,no
22,492,no
22,601,no
22,520,no
22,370,no
22,466,no
22,362,no
22,178,no
22,510,no
22,465,no
22,64,no
22,532,no
22,41,no
22,349,no
22,193,no
22,195,no
22,142,no
22,418,no
22,337,no
22,253,no
22,453,no
22,372,no
22,95,no
22,239,no
22,463,no
22,409,no
22,54,no
22,354,no
22,174,no
22,155,no
22,584,no
22,588,no
22,48,no
22,486,no
22,181,no
22,505,no
22,219,no
22,131,no
22,141,no
22,185,no
22,451,no
22,334,no
22,473,no
22,542,no
22,105,no
22,488,no
22,507,no
22,537,no
22,374,no
22,438,no
22,455,no
22,398,no
22,539,no
22,606,no
22,481,no
22,136,no
22,504,no
22,549,no
22,62,no
22,20,no
22,51,no
22,160,no
22,480,no
22,24,no
22,592,no
22,117,no
22,462,no
22,605,no
22,527,no
22,392,no
22,16,no
22,391,no
22,109,no
22,316,no
22,329,no
22,190,no
22,279,no
22,336,no
22,78,no
22,143,no
22,340,no
22,585,no
22,240,no
22,369,no
22,533,no
22,318,no
22,305,no
22,338,no
22,161,no
22,421,no
22,416,no
22,262,no
22,327,no
22,472,no
22,459,no
22,65,no
22,203,no
22,543,no
22,314,no
22,523,no
22,313,no
22,218,no
22,108,no
22,18,no
22,86,no
22,388,no
22,213,no
22,351,no
22,482,no
22,81,no
22,284,no
22,277,no
22,1,no
22,458,no
22,468,no
22,145,no
22,359,no
22,6,no
22,42,no
22,350,no
22,521,no
22,456,no
22,452,no
22,417,no
22,290,no
22,278,no
22,394,no
22,439,no
22,272,no
22,477,no
22,469,no
22,215,no
22,390,no
22,397,no
22,106,no
22,156,no
22,268,no
22,323,no
22,26,no
22,326,no
22,604,no
22,56,no
22,28,no
22,413,no
22,339,no
22,353,no
22,231,no
22,563,no
22,404,no
22,555,no
22,295,no
22,328,no
22,296,no
22,470,no
22,198,no
22,529,no
22,360,no
22,304,no
22,410,no
22,311,no
22,512,no
22,110,no
22,205,no
22,211,no
22,406,no
22,259,no
22,13,no
22,553,no
22,570,no
22,126,no
22,63,no
22,526,no
22,135,no
22,269,no
22,75,no
22,299,no
22,256,no
22,425,no
22,344,no
22,589,no
22,405,no
22,591,no
22,194,no
22,321,no
22,224,no
22,460,no
22,148,no
22,7,no
22,496,no
22,281,no
22,139,no
22,103,no
22,234,no
22,490,no
22,450,no
22,556,no
22,79,no
22,429,no
22,88,no
22,92,no
22,564,no
22,558,no
22,201,no
22,577,no
22,104,no
22,310,no
22,35,no
22,499,no
22,9,no
22,498,no
22,55,no
22,40,no
22,303,no
22,17,no
22,493,no
22,559,no
22,545,no
22,300,no
22,123,no
22,443,no
22,19,no
22,500,no
22,70,no
22,306,no
22,46,no
22,133,no
22,524,no
22,576,no
22,10,no
22,169,no
22,111,no
22,575,no
22,525,no
22,261,no
22,153,no
22,182,no
22,554,no
22,607,no
22,199,no
22,322,no
22,221,no
22,583,no
22,8,no
22,175,no
22,170,no
22,497,no
22,515,no
22,44,no
22,389,no
22,227,no
22,368,no
22,317,no
22,197,no
22,119,no
22,258,no
22,66,no
22,3,no
22,69,no
22,60,no
22,379,no
22,176,no
22,562,no
22,206,no
22,30,no
22,116,no
22,202,no
22,270,no
22,250,no
22,171,no
22,444,no
22,180,no
22,383,no
22,121,no
22,280,no
22,586,no
22,560,no
22,602,no
22,244,no
22,294,no
22,381,no
22,572,no
22,73,no
22,235,no
22,172,no
22,292,no
22,187,no
22,610,no
